question_bank_code,question_code,question_type_code,stem,options_json,answer_text,analysis_text
data_analysis_and_visualization_bank,data_analysis_and_visualization_bank_q012,multiple_choice,关于可视化呈现，哪些做法更有助于读图？,"[{""key"": ""A"", ""text"": ""标注单位""}, {""key"": ""B"", ""text"": ""保持颜色含义一致""}, {""key"": ""C"", ""text"": ""让坐标轴从 0 开始或说明原因""}, {""key"": ""D"", ""text"": ""把所有图例都去掉""}]","A,B,C",清晰的单位、颜色和坐标说明能减少误读。
data_analysis_and_visualization_bank,data_analysis_and_visualization_bank_q013,true_false,如果只比较不同城市的销售额，折线图一定比柱状图更合适。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",B,类别比较通常更适合柱状图，折线图更偏趋势展示。
data_analysis_and_visualization_bank,data_analysis_and_visualization_bank_q014,true_false,相关系数大，不一定表示因果关系。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",A,相关性只能说明一起变化，不等于存在因果。
data_analysis_and_visualization_bank,data_analysis_and_visualization_bank_q015,true_false,缺失值一定要删除，不能用任何方法处理。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",B,缺失值可删除、填补或建模处理，不是只有删除一种方式。
data_analysis_and_visualization_bank,data_analysis_and_visualization_bank_q016,true_false,对偏态分布，平均数和中位数通常会相差较大。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",A,偏态分布里极端值会把平均数拉偏。
data_analysis_and_visualization_bank,data_analysis_and_visualization_bank_q017,short_answer,简述一次基础 EDA 通常包含的三个动作。,,查看数据概况、检查缺失和异常、观察变量分布与关系。,EDA 常从整体概览、质量检查和初步关系探索三步展开。
data_analysis_and_visualization_bank,data_analysis_and_visualization_bank_q018,short_answer,为什么做报表时要先统一口径再出图？,,因为同一指标若统计口径不一致，图表会得到误导性结论。,口径统一是为了让图表反映同一事实来源。
data_analysis_and_visualization_bank,data_analysis_and_visualization_bank_q019,short_answer,说明为什么“分组后再计算均值”在业务分析里很常见。,,它能把整体数据拆成可比较的细分群体，帮助发现差异和规律。,分组聚合能把复杂数据转成更易解释的业务视角。
data_analysis_and_visualization_bank,data_analysis_and_visualization_bank_q020,short_answer,简述如何判断一个指标更适合看总量还是看占比。,,如果关注规模变化看总量；如果关注结构变化看占比。,总量和结构回答的是不同问题，图表选择也不同。
data_analysis_and_visualization_bank,data_analysis_and_visualization_bank_q021,data_analysis,某电商 3 个月订单数分别为 1200、1800、1500。请判断更适合展示“趋势”还是“占比”，并说明原因。,,更适合展示趋势，因为它是按时间变化的连续序列。,时间序列重点看变化过程，折线图会比占比图更自然。
data_analysis_and_visualization_bank,data_analysis_and_visualization_bank_q022,data_analysis,某餐饮店三类菜品销量占比分别是 48%、32%、20%。如果要让老板快速看懂结构，推荐什么图表？,,推荐饼图或环形图，因为它们适合展示少量类别的占比。,少量类别的结构展示，饼图最直观。
data_analysis_and_visualization_bank,data_analysis_and_visualization_bank_q023,coding,用 pandas 统计 DataFrame 中 `city` 维度的 `amount` 总和，写出一行示例代码。,,df.groupby('city')['amount'].sum(),groupby 后对金额列求和，是典型的分组聚合写法。
data_analysis_and_visualization_bank,data_analysis_and_visualization_bank_q024,coding,给出一段 matplotlib 代码思路：如何把按月销售额画成折线图？,,"先按月份汇总，再用 plt.plot(months, sales) 画线并加标题和坐标轴标签。",折线图先聚合再绘制，才能避免原始明细过于杂乱。
data_engineering_bank,data_engineering_bank_q001,single_choice,更适合描述“从业务系统抽取、清洗并写入数仓”的流程是：,"[{""key"": ""A"", ""text"": ""ETL""}, {""key"": ""B"", ""text"": ""DNS""}, {""key"": ""C"", ""text"": ""RPC""}, {""key"": ""D"", ""text"": ""CDN""}]",A,ETL 就是抽取、转换、加载。
data_engineering_bank,data_engineering_bank_q002,single_choice,数据仓库与数据湖的核心区别之一是：,"[{""key"": ""A"", ""text"": ""数据湖更强调原始和半结构化数据保存""}, {""key"": ""B"", ""text"": ""数据仓库只能存图片""}, {""key"": ""C"", ""text"": ""数据湖一定更适合 OLTP""}, {""key"": ""D"", ""text"": ""两者完全没有差别""}]",A,数据湖通常更强调保留原始数据和多种格式。
data_engineering_bank,data_engineering_bank_q003,single_choice,每天凌晨重跑一张汇总表，最常见的任务类型是：,"[{""key"": ""A"", ""text"": ""批处理""}, {""key"": ""B"", ""text"": ""实时渲染""}, {""key"": ""C"", ""text"": ""联机交易""}, {""key"": ""D"", ""text"": ""路由转发""}]",A,定时整批处理属于批处理场景。
data_engineering_bank,data_engineering_bank_q004,single_choice,Kafka、Pulsar 这类组件最常用于：,"[{""key"": ""A"", ""text"": ""消息与流式传输""}, {""key"": ""B"", ""text"": ""图像绘制""}, {""key"": ""C"", ""text"": ""前端路由""}, {""key"": ""D"", ""text"": ""文本排版""}]",A,它们常用于消息队列和流式数据管道。
data_engineering_bank,data_engineering_bank_q005,single_choice,如果一条 ETL 任务重复执行不会产生重复结果，这通常叫：,"[{""key"": ""A"", ""text"": ""幂等性""}, {""key"": ""B"", ""text"": ""熵增""}, {""key"": ""C"", ""text"": ""缓存命中""}, {""key"": ""D"", ""text"": ""并发退化""}]",A,幂等表示重复执行结果保持一致。
data_engineering_bank,data_engineering_bank_q006,single_choice,在数仓建模里，围绕事实表和维度表组织数据，最典型的是：,"[{""key"": ""A"", ""text"": ""星型模型""}, {""key"": ""B"", ""text"": ""链路模型""}, {""key"": ""C"", ""text"": ""网格模型""}, {""key"": ""D"", ""text"": ""分层栈模型""}]",A,星型模型以事实表为中心，维度表围绕展开。
data_engineering_bank,data_engineering_bank_q007,single_choice,若业务系统每天都有增量订单，数仓同步通常更倾向：,"[{""key"": ""A"", ""text"": ""增量同步""}, {""key"": ""B"", ""text"": ""只在年末同步""}, {""key"": ""C"", ""text"": ""完全手工录入""}, {""key"": ""D"", ""text"": ""删除后重新建模""}]",A,增量同步更高效，也更适合日常数据流转。
data_engineering_bank,data_engineering_bank_q008,single_choice,“一条数据从源头到报表的路径可追踪”描述的是：,"[{""key"": ""A"", ""text"": ""数据血缘""}, {""key"": ""B"", ""text"": ""数据压缩""}, {""key"": ""C"", ""text"": ""数据脱敏""}, {""key"": ""D"", ""text"": ""数据分页""}]",A,血缘用于描述数据流转关系和来源去向。
data_engineering_bank,data_engineering_bank_q009,multiple_choice,关于分区表，哪些说法正确？,"[{""key"": ""A"", ""text"": ""能提升常见过滤条件下的查询效率""}, {""key"": ""B"", ""text"": ""有助于分片管理""}, {""key"": ""C"", ""text"": ""不适合大表""}, {""key"": ""D"", ""text"": ""常按日期、城市等维度分区""}]","A,B,D",分区常用来提升扫描效率和管理大表。
data_engineering_bank,data_engineering_bank_q010,multiple_choice,关于数据质量控制，哪些属于常见检查项？,"[{""key"": ""A"", ""text"": ""完整性""}, {""key"": ""B"", ""text"": ""一致性""}, {""key"": ""C"", ""text"": ""唯一性""}, {""key"": ""D"", ""text"": ""把所有字段改成同一种类型""}]","A,B,C",完整性、一致性、唯一性是典型质量维度。
data_engineering_bank,data_engineering_bank_q011,multiple_choice,关于 CDC，哪些说法更接近实际应用？,"[{""key"": ""A"", ""text"": ""可捕获源库变更""}, {""key"": ""B"", ""text"": ""适合做增量同步""}, {""key"": ""C"", ""text"": ""常结合日志解析""}, {""key"": ""D"", ""text"": ""只能同步静态文件""}]","A,B,C",CDC 常通过日志捕获变更，服务于增量同步。
data_engineering_bank,data_engineering_bank_q012,multiple_choice,关于数仓分层，哪些做法较常见？,"[{""key"": ""A"", ""text"": ""ODS 贴源存储""}, {""key"": ""B"", ""text"": ""DWD 细粒度明细层""}, {""key"": ""C"", ""text"": ""DWS 汇总层""}, {""key"": ""D"", ""text"": ""所有层都写同样口径""}]","A,B,C",分层的目的就是在不同抽象层次组织数据。
data_engineering_bank,data_engineering_bank_q013,true_false,把所有源系统数据直接塞进报表层，通常是最好的数据工程方案。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",B,没有分层和建模会导致维护和复用都很差。
data_engineering_bank,data_engineering_bank_q014,true_false,数据工程里，分区设计不合理会影响查询效率。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",A,分区选择会直接影响扫描量和性能。
data_engineering_bank,data_engineering_bank_q015,true_false,晚到数据只会影响实时监控，不会影响离线汇总。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",B,晚到数据也会影响日汇总、周报表等离线结果。
data_engineering_bank,data_engineering_bank_q016,true_false,数据去重是数据工程里很常见的基础工作。,"[{""key"": ""A"", ""text"": ""正确""}, {""key"": ""B"", ""text"": ""错误""}]",A,重复记录会影响统计口径和后续分析。
data_engineering_bank,data_engineering_bank_q017,short_answer,简述批处理和流处理的主要区别。,,批处理按批次定时处理，流处理面向连续到达的数据并尽量低延迟处理。,主要差别在处理节奏和延迟要求。
data_engineering_bank,data_engineering_bank_q018,short_answer,什么是数据回填（backfill）？,,把历史缺失或延迟的数据重新补算进指标或表中。,回填常用于修复历史口径或补齐迟到数据。
data_engineering_bank,data_engineering_bank_q019,short_answer,为什么数仓开发要重视字段命名和口径文档？,,因为统一命名和文档能减少重复理解成本，避免各团队统计口径冲突。,标准化是数据工程可维护性的基础。
data_engineering_bank,data_engineering_bank_q020,short_answer,说明什么情况下更适合做全量刷新而不是增量更新。,,当数据量不大、逻辑复杂或历史口径需要整体重算时，全量刷新更简单可靠。,全量刷新换取实现简单，但成本更高。
data_engineering_bank,data_engineering_bank_q021,data_analysis,某日订单 10 万条，去重后剩 9.2 万条。请判断这批数据是否值得先查重再入仓。,,值得，重复率接近 8%，会明显影响统计结果和后续分析。,重复比例不低时，去重是必须的质量控制。
data_engineering_bank,data_engineering_bank_q022,data_analysis,业务说“昨天报表晚了 2 小时”，你最先会看哪一类指标？,,先看上游抽取、转换和加载各环节耗时，定位是源头慢还是下游慢。,定位延迟要沿链路逐段排查。
data_engineering_bank,data_engineering_bank_q023,coding,写出一个 SQL 思路：按 `order_date` 统计每日订单数。,,"SELECT order_date, COUNT(*) AS cnt FROM orders GROUP BY order_date;",按日期分组计数是最常见的日汇总写法。
data_engineering_bank,data_engineering_bank_q024,coding,用伪代码描述“读取 CSV -> 去重 -> 输出到新表”的数据处理步骤。,,读取文件，按主键去重，检查字段类型，再写入目标表。,ETL 代码通常就是这些步骤的组合。
machine_learning_methods_bank,machine_learning_methods_bank_q001,single_choice,用标签样本训练分类器，最符合的学习范式是：,"[{""key"": ""A"", ""text"": ""监督学习""}, {""key"": ""B"", ""text"": ""无监督学习""}, {""key"": ""C"", ""text"": ""强化学习""}, {""key"": ""D"", ""text"": ""联邦学习""}]",A,有标签样本训练分类器属于监督学习。
machine_learning_methods_bank,machine_learning_methods_bank_q002,single_choice,k-means 最典型的任务是：,"[{""key"": ""A"", ""text"": ""聚类""}, {""key"": ""B"", ""text"": ""回归""}, {""key"": ""C"", ""text"": ""排序""}, {""key"": ""D"", ""text"": ""语音合成""}]",A,k-means 是常见的聚类方法。
machine_learning_methods_bank,machine_learning_methods_bank_q003,single_choice,如果训练集表现很好、验证集明显变差，通常说明：,"[{""key"": ""A"", ""text"": ""过拟合""}, {""key"": ""B"", ""text"": ""欠拟合""}, {""key"": ""C"", ""text"": ""数据泄漏一定发生了""}, {""key"": ""D"", ""text"": ""模型一定太简单""}]",A,训练好而验证差，常见原因就是过拟合。
